Word i,Word i entity tag,Word i POS,Stopword
الحليمي,O,adj,no
البشري,O,adj,no
",",O,punc,no
تعد,O,verb,no
من,O,prep,yes
بين,O,noun,no
عوامل,O,noun,no
الخطورة,O,noun,no
المتعلقة,O,adj,no
ب,O,prep,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
.,O,punc,no
تتنوع,O,verb,no
طرق,O,noun,no
العلاج,O,noun,no
اعتمادا,O,noun,no
على,O,prep,yes
الحالة,O,noun,no
الصحية,O,adj,no
العامة,O,adj,no
ل,O,prep,no
المرأة,O,noun,no
",",O,punc,no
و,O,conj,no
على,O,prep,yes
مدى,O,noun,no
تقدم,O,noun,no
السرطان,O,noun,no
.,O,punc,no
و,O,conj,no
قد,O,part_verb,yes
تشتمل,O,verb,no
المعالجة,O,noun,no
على,O,prep,yes
المعالجة,O,noun,no
ب,O,prep,no
الليزر,O,noun,no
أو,O,conj,yes
ب,O,prep,no
الجراحة,O,noun,no
أو,O,conj,yes
ب,O,prep,no
الإشعاع,O,noun,no
أو,O,conj,yes
على,O,prep,yes
المعالجة,O,noun,no
الكيميائية,O,adj,no
.,O,punc,no
مقدمة,O,adj,no
يصيب,O,verb,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
فرج,O,noun_prop,no
المرأة,O,noun,no
",",O,punc,no
و,O,conj,no
هو,O,pron,yes
الجزء,O,noun,no
الخارجي,O,adj,no
من,O,prep,yes
الأعضاء,O,noun,no
الجنسية,O,adj,no
لدى,O,noun,yes
المرأة,O,noun,no
.,O,punc,no
يجري,O,verb,no
في,O,prep,yes
مختلف,O,noun,no
أنحاء,O,noun,no
العالم,O,noun,no
تشخيص,O,noun,no
نحو,O,noun,yes
سبعة,O,noun_num,no
و,O,conj,no
عشرين,O,noun_num,no
ألف,O,noun_num,no
إصابة,O,noun,no
ب,O,prep,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
كل,O,noun_quant,yes
عام,O,noun,no
.,O,punc,no
كلما,O,adv_rel,no
أمكن,O,verb,no
اكتشاف,O,noun,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
و,O,conj,no
معالجته,O,noun,no
في,O,prep,yes
وقت,O,noun,no
مبكر,O,adj,no
",",O,punc,no
ازدادت,O,verb,no
فرص,O,noun,no
نجاح,O,noun,no
المعالجة,O,noun,no
.,O,punc,no
يساعد,O,verb,yes
هذا,O,pron_dem,yes
البرنامج,O,noun,yes
التثقيفي,O,adj,no
على,O,prep,yes
تكوين,O,noun,no
فهم,O,pron,no
أفضل,O,adj_comp,yes
ل,O,prep,no
طبيعة,O,noun,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
و,O,conj,no
ل,O,prep,no
خيارات,O,noun,no
المعالجة,O,noun,no
المتوفرة,O,adj,no
.,O,punc,no
الفرج,O,noun_prop,no
الفرج,O,noun_prop,no
هو,O,pron,yes
الجزء,O,noun,no
الخارجي,O,adj,no
من,O,prep,yes
الأعضاء,O,noun,no
الجنسية,O,adj,no
الأنثوية,O,adj,no
.,O,punc,no
و,O,conj,no
هو,O,pron,yes
يشتمل,O,verb,no
على,O,prep,yes
الأشفار,O,noun,no
و,O,conj,no
البظر,O,noun,no
",",O,punc,no
و,O,conj,no
على,O,prep,yes
الفتحتين,O,noun,no
المؤديتين,O,noun,no
إلى,O,prep,yes
كل,O,noun_quant,yes
من,O,prep,yes
المهبل,O,noun,no
و,O,conj,no
الإحليل,O,noun,no
.,O,punc,no
هناك,O,adv,yes
زوجان,O,noun,no
من,O,prep,yes
الأشفار,O,noun,no
المهبلية,O,adj,no
:,O,punc,no
الشفران,O,noun,no
الكبيران,O,adj,no
و,O,conj,no
الشفران,O,noun,no
الصغيران,O,noun,no
.,O,punc,no
الشفران,O,noun,no
الكبيران,O,adj,no
هما,O,pron,no
"""",O,punc,no
الشفتان,O,noun,no
"""",O,punc,no
الخارجيتان,O,adj,no
في,O,prep,yes
الفرج,O,noun_prop,no
.,O,punc,no
و,O,conj,no
أما,O,part_focus,yes
الشفران,O,noun,no
الصغيران,O,noun,no
فهما,O,noun,no
"""",O,punc,no
الشفتان,O,noun,no
"""",O,punc,no
الداخليتان,O,adj,no
في,O,prep,yes
الفرج,O,noun_prop,no
.,O,punc,no
البظر,O,noun,no
هو,O,pron,yes
النسيج,O,noun,no
الحساس,O,adj,no
الموجود,O,adj,no
بين,O,noun,no
الأشفار,O,noun,no
المهبلية,O,adj,no
.,O,punc,no
و,O,conj,no
هو,O,pron,yes
موجود,O,adj,no
في,O,prep,yes
أعلى,O,adj_comp,no
الشفرين,O,noun,no
الصغيرين,O,noun,no
.,O,punc,no
و,O,conj,no
هناك,O,adv,yes
منطقة,O,noun,no
تدعى,O,verb,no
ب,O,prep,no
اسم,O,noun,no
"""",O,punc,no
التاج,O,noun_prop,no
"""",O,punc,no
",",O,punc,no
و,O,conj,no
هي,O,pron,yes
نسيج,O,noun,no
يغطي,O,verb,no
البظر,O,noun,no
تغطية,O,noun,no
جزئية,O,adj,no
.,O,punc,no
تعد,O,verb,no
فتحتا,O,noun,no
المهبل,O,noun,no
و,O,conj,no
الإحليل,O,noun,no
جزءا,O,noun,no
من,O,prep,yes
الفرج,O,noun_prop,no
أيضا,O,adv,yes
.,O,punc,no
و,O,conj,no
هما,O,pron,no
تنفتحان,O,verb,no
على,O,prep,yes
منطقة,O,noun,no
تدعى,O,verb,no
ب,O,prep,no
اسم,O,noun,no
الدهليز,O,noun,no
",",O,punc,no
بين,O,noun,no
الشفرين,O,noun,no
الداخليين,O,adj,no
.,O,punc,no
هناك,O,adv,yes
غدد,O,noun,no
موجودة,O,adj,no
ضمن,O,noun,no
الدهليز,O,noun,no
.,O,punc,no
و,O,conj,no
هي,O,pron,yes
تقوم,O,verb,no
ب,O,prep,no
إفراز,O,noun,no
مواد,O,noun,no
وظيفتها,O,noun,no
التزليق,O,adj,no
.,O,punc,no
يقع,O,verb,no
الشرج,O,noun,no
خلف,O,noun,no
فتحة,O,noun,no
المهبل,O,noun,no
.,O,punc,no
و,O,conj,no
الشرج,O,noun,no
هو,O,pron,yes
الفتحة,O,noun,no
التي,O,pron_rel,yes
تصل,O,verb,no
بين,O,noun,no
المستقيم,O,noun,no
و,O,conj,no
الوسط,O,noun,no
الخارجي,O,adj,no
.,O,punc,no
تدعى,O,verb,no
المنطقة,O,noun,no
الواقعة,O,adj,no
بين,O,noun,no
المهبل,O,noun,no
و,O,conj,no
الشرج,O,noun,no
ب,O,prep,no
اسم,O,noun,no
العجان,O,noun,no
.,O,punc,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
يتألف,O,verb,no
الجسم,O,noun,no
من,O,prep,yes
خلايا,O,noun,no
صغيرة,O,adj,no
جدا,O,noun,yes
.,O,punc,no
إن,O,verb_pseudo,yes
خلايا,O,noun,no
الجسم,O,noun,no
الطبيعية,O,adj,no
تنمو,O,verb,no
و,O,conj,no
تموت,O,verb,no
على,O,prep,yes
نحو,O,noun,yes
مضبوط,O,adj,no
.,O,punc,no
في,O,prep,yes
بعض,O,noun_quant,yes
الأحيان,O,noun,no
",",O,punc,no
تواصل,O,verb,no
الخلايا,O,noun,no
انقسامها,O,noun,no
و,O,conj,no
نموها,O,noun,no
على,O,prep,yes
نحو,O,noun,yes
غير,O,noun,yes
مضبوط,O,adj,no
مما,O,prep,yes
يسبب,O,verb,no
نموا,O,noun,no
شاذا,O,noun,no
يدعى,O,verb,no
ب,O,prep,no
اسم,O,noun,no
"""",O,punc,no
ورم,O,noun,no
"""",O,punc,no
.,O,punc,no
إذا,O,conj_sub,yes
كان,O,verb,yes
الورم,O,noun,no
لا,O,part_neg,yes
يغزو,O,verb,no
الأنسجة,O,noun,no
القريبة,O,adj,no
و,O,conj,no
الأجزاء,O,noun,no
القريبة,O,adj,no
من,O,prep,yes
الجسم,O,noun,no
",",O,punc,no
ف,O,abbrev,yes
هو,O,pron,yes
يدعى,O,verb,no
ب,O,prep,no
اسم,O,noun,no
"""",O,punc,no
الورم,O,noun,no
الحميد,O,noun_prop,no
"""",O,punc,no
",",O,punc,no
أي,O,part,yes
أنه,O,conj_sub,no
نمو,O,noun,no
غير,O,noun,yes
سرطاني,O,adj,no
.,O,punc,no
إن,O,verb_pseudo,yes
الأورام,O,noun,no
الحميدة,O,adj,no
غير,O,noun,yes
خطيرة,O,adj,no
على,O,prep,yes
الحياة,O,noun,no
عادة,O,noun,yes
.,O,punc,no
إذا,O,conj_sub,yes
قام,O,verb,no
الورم,O,noun,no
ب,O,prep,no
غزو,O,noun,no
الأنسجة,O,noun,no
القريبة,O,adj,no
و,O,conj,no
الأجزاء,O,noun,no
القريبة,O,adj,no
من,O,prep,yes
الجسم,O,noun,no
ف,O,abbrev,yes
هو,O,pron,yes
يدعى,O,verb,no
"""",O,punc,no
ورما,O,noun,no
خبيثا,O,adj,no
"""",O,punc,no
",",O,punc,no
أو,O,conj,yes
سرطانا,O,noun,no
.,O,punc,no
تنتشر,O,verb,yes
الخلايا,O,noun,no
السرطانية,O,adj,no
إلى,O,prep,yes
أجزاء,O,noun,no
مختلفة,O,adj,no
من,O,prep,yes
الجسم,O,noun,no
من,O,prep,yes
خلال,O,noun,no
الأوعية,O,noun,no
الدموية,O,adj,no
و,O,conj,no
القنوات,O,noun,no
اللمفية,O,adj,no
.,O,punc,no
اللمف,O,verb,no
هو,O,pron,yes
سائل,O,noun,no
رائق,O,adj,no
شفاف,O,adj,no
ينتجه,O,verb,no
الجسم,O,noun,no
ل,O,prep,no
يقوم,O,verb,no
ب,O,prep,no
إزالة,O,noun,no
الفضلات,O,noun,no
من,O,prep,yes
الخلايا,O,noun,no
.,O,punc,no
و,O,conj,no
هو,O,pron,yes
ينتقل,O,verb,no
عبر,O,noun,no
أوعية,O,noun,no
خاصة,O,adj,no
و,O,conj,no
عبر,O,noun,no
أجسام,O,noun,no
على,O,prep,yes
شكل,O,noun,yes
حبات,O,noun,no
الفاصولياء,O,adj,no
تدعى,O,verb,no
ب,O,prep,no
اسم,O,noun,no
العقد,O,noun,no
اللمفية,O,adj,no
.,O,punc,no
يدعى,O,verb,no
السرطان,O,noun,no
الذي,O,pron_rel,yes
ينتقل,O,verb,no
من,O,prep,yes
أحد,O,noun,no
أنسجة,O,noun,no
الجسم,O,noun,no
إلى,O,prep,yes
أجزاء,O,noun,no
أخرى,O,adj,yes
من,O,prep,yes
الجسم,O,noun,no
ب,O,prep,no
اسم,O,noun,no
"""",O,punc,no
سرطان,O,noun,no
نقيلي,O,noun,no
"""",O,punc,no
.,O,punc,no
و,O,conj,no
على,O,prep,yes
سبيل,O,noun,no
المثال,O,noun,no
",",O,punc,no
يمكن,O,verb,yes
أن,O,conj_sub,yes
ينشأ,O,verb,no
ورم,O,noun,no
في,O,prep,yes
الفرج,O,noun_prop,no
",",O,punc,no
ثم,O,conj,no
ينتقل,O,verb,no
إلى,O,prep,yes
الأنسجة,O,noun,no
و,O,conj,no
العقد,O,noun,no
اللمفية,O,adj,no
القريبة,O,adj,no
.,O,punc,no
تطلق,O,verb,no
أسماء,O,noun,no
على,O,prep,yes
السرطانات,O,noun,no
التي,O,pron_rel,yes
تنشأ,O,verb,no
في,O,prep,yes
الجسم,O,noun,no
",",O,punc,no
و,O,conj,no
ذلك,O,pron_dem,yes
اعتمادا,O,noun,no
على,O,prep,yes
مكان,O,noun,no
نشوء,O,noun,no
هذا,O,pron_dem,yes
السرطان,O,noun,no
.,O,punc,no
إن,O,verb_pseudo,yes
السرطان,O,noun,no
الذي,O,pron_rel,yes
ينشأ,O,verb,no
في,O,prep,yes
الفرج,O,noun_prop,no
أولا,O,adj_num,no
يدعى,O,verb,no
ب,O,prep,no
اسم,O,noun,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
دائما,O,adj,no
حتى,O,part,no
إذا,O,conj_sub,yes
انتقل,O,verb,no
إلى,O,prep,yes
أماكن,O,noun,no
أخرى,O,adj,yes
.,O,punc,no
في,O,prep,yes
معظم,O,noun_quant,yes
الأحيان,O,noun,no
",",O,punc,no
يصيب,O,verb,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
الشفرين,O,noun,no
المهبليين,O,adj,no
الخارجيين,O,adj,no
.,O,punc,no
و,O,conj,no
في,O,prep,yes
حالات,O,noun,no
أقل,O,adj_comp,yes
",",O,punc,no
يصيب,O,verb,no
هذا,O,pron_dem,yes
السرطان,O,noun,no
الشفرين,O,noun,no
الصغيرين,O,noun,no
أو,O,conj,yes
البظر,O,noun,no
.,O,punc,no
عوامل,O,noun,no
الخطورة,O,noun,no
يكون,O,verb,yes
تحديد,O,noun,no
السبب,O,noun,no
الدقيق,O,adj,no
ل,O,prep,no
السرطان,O,noun,no
عند,O,noun,yes
مريض,O,noun,no
ب,O,prep,no
عينه,O,noun,no
أمرا,O,noun,no
غير,O,noun,yes
ممكن,O,adj,no
عادة,O,noun,yes
.,O,punc,no
لكننا,O,verb_pseudo,no
نعرف,O,verb,no
ما,O,pron_rel,yes
يسبب,O,verb,no
السرطان,O,noun,no
ب,O,prep,no
شكل,O,noun,yes
عام,O,noun,no
.,O,punc,no
و,O,conj,no
يعرف,O,verb,no
الأطباء,O,noun,no
أيضا,O,adv,yes
العوامل,O,noun,no
التي,O,pron_rel,yes
يمكن,O,verb,yes
أن,O,conj_sub,yes
تزيد,O,verb,no
احتمالات,O,noun,no
الإصابة,O,noun,no
ب,O,prep,no
السرطان,O,noun,no
.,O,punc,no
تدعى,O,verb,no
هذه,O,pron_dem,yes
العوامل,O,noun,no
ب,O,prep,no
اسم,O,noun,no
"""",O,punc,no
عوامل,O,noun,no
الخطورة,O,noun,no
"""",O,punc,no
.,O,punc,no
يعد,O,verb,no
السن,O,noun,no
أحد,O,noun_num,no
عوامل,O,noun,no
الخطورة,O,noun,no
المتعلقة,O,adj,no
ب,O,prep,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
.,O,punc,no
إن,O,verb_pseudo,yes
المرأة,O,noun,no
التي,O,pron_rel,yes
تجاوزت,O,verb,no
خمسة,O,noun_num,no
و,O,conj,no
أربعين,O,noun_num,no
عاما,O,noun,no
تكون,O,verb,yes
معرضة,O,adj,no
ل,O,prep,no
خطر,O,noun,no
الإصابة,O,noun,no
ب,O,prep,no
هذا,O,pron_dem,yes
السرطان,O,noun,no
أكثر,O,adj_comp,yes
من,O,prep,yes
غيرها,O,noun,no
.,O,punc,no
هناك,O,adv,yes
عامل,O,noun,no
خطورة,O,noun,no
آخر,O,adj,yes
متعلق,O,adj,no
ب,O,prep,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
ألا,O,part_restrict,no
و,O,conj,no
هو,O,pron,yes
الإصابة,O,noun,no
ب,O,prep,no
فيروس,O,noun,no
الورم,O,noun,no
الحليمي,O,adj,no
البشري,O,adj,no
(,O,punc,no
حبف,O,noun_prop,no
),O,punc,no
.,O,punc,no
و,O,conj,no
هذا,O,pron_dem,yes
الفيروس,O,noun,no
نوع,O,noun,no
من,O,prep,yes
الفيروسات,O,noun,no
التي,O,pron_rel,yes
يمكن,O,verb,yes
أن,O,conj_sub,yes
تسبب,O,verb,no
نموا,O,noun,no
شاذا,O,noun,no
ل,O,prep,no
الأنسجة,O,noun,no
",",O,punc,no
إضافة,O,noun,no
إلى,O,prep,yes
تغيرات,O,noun,no
أخرى,O,adj,yes
في,O,prep,yes
الخلايا,O,noun,no
.,O,punc,no
يمارس,O,verb,no
فيروس,O,noun,no
الورم,O,noun,no
الحليمي,O,adj,no
البشري,O,adj,no
دورا,O,noun,no
في,O,prep,yes
ظهور,O,noun,no
سرطانات,O,noun,no
أخرى,O,adj,yes
",",O,punc,no
و,O,conj,no
ذلك,O,pron_dem,yes
ك,O,prep,yes
سرطان,B,noun,no
عنق,I,noun,no
الرحم,I,noun,no
و,O,conj,no
سرطان,B,noun,no
المهبل,I,noun,no
على,O,prep,yes
سبيل,O,noun,no
المثال,O,noun,no
.,O,punc,no
لا,O,part_neg,yes
تصاب,O,verb,no
كل,O,noun_quant,yes
امرأة,O,noun,no
لديها,O,noun,no
عوامل,O,noun,no
خطورة,O,noun,no
مرتفعة,O,adj,no
فيما,O,conj_sub,yes
يخص,O,verb,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
ب,O,prep,no
هذا,O,pron_dem,yes
السرطان,O,noun,no
",",O,punc,no
هناك,O,adv,yes
نساء,O,noun,no
ليست,O,verb,no
لديهن,O,noun,no
عوامل,O,noun,no
خطورة,O,noun,no
",",O,punc,no
لكنهن,O,noun,no
يصبن,O,verb,no
ب,O,prep,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
رغم,O,noun,no
ذلك,O,pron_dem,yes
.,O,punc,no
الأعراض,O,noun,no
لا,O,part_neg,yes
يعطي,O,verb,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
أعراضا,O,noun,no
مبكرة,O,adj,no
في,O,prep,yes
معظم,O,noun_quant,yes
الأحيان,O,noun,no
.,O,punc,no
و,O,conj,no
هذا,O,pron_dem,yes
ما,O,pron_rel,yes
يجعل,O,verb,no
اكتشافه,O,noun,no
في,O,prep,yes
وقت,O,noun,no
مبكر,O,adj,no
أمرا,O,noun,no
صعبا,O,adj,no
.,O,punc,no
تقوم,O,verb,no
بعض,O,noun_quant,yes
النساء,O,noun,no
ب,O,prep,no
اختبار,O,noun,no
ذاتي,O,adj,no
شهري,O,adj,no
ل,O,prep,no
الفرج,O,noun_prop,no
بحثا,O,noun,no
عن,O,prep,yes
أية,O,noun_quant,yes
تغيرات,O,noun,no
فيه,O,prep,no
",",O,punc,no
و,O,conj,no
هذا,O,pron_dem,yes
الاختبار,O,noun,no
الذاتي,O,adj,no
ل,O,prep,no
الفرج,O,noun_prop,no
يساعد,O,verb,yes
على,O,prep,yes
معرفة,O,noun,no
ما,O,pron_rel,yes
هو,O,pron,yes
طبيعي,O,adj,no
و,O,conj,no
ما,O,pron_rel,yes
يمكن,O,verb,yes
أن,O,conj_sub,yes
يكون,O,verb,yes
إشارة,O,noun,no
إلى,O,prep,yes
وجود,O,noun,no
مشكلة,O,noun,no
من,O,prep,yes
المشكلات,O,noun,no
.,O,punc,no
تستطيع,O,verb,no
المرأة,O,noun,no
ملاحظة,O,noun,no
الأعراض,O,noun,no
في,O,prep,yes
وقت,O,noun,no
مبكر,O,adj,no
إذا,O,conj_sub,yes
كانت,O,verb,yes
تقوم,O,verb,no
ب,O,prep,no
هذا,O,pron_dem,yes
الفحص,O,noun,no
الذاتي,O,adj,no
.,O,punc,no
الأعراض,O,noun,no
الشائعة,O,adj,no
ل,O,prep,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
هي,O,pron,yes
:,O,punc,no
وجود,O,noun,no
كتلة,O,noun,no
في,O,prep,yes
الفرج,O,noun_prop,no
.,O,punc,no
إحساس,O,noun,no
لا,O,part_neg,yes
يزول,O,verb,no
ب,O,prep,no
الحكة,O,noun,no
في,O,prep,yes
منطقة,O,noun,no
الفرج,O,noun_prop,no
.,O,punc,no
نزف,O,noun,no
لا,O,verb_pseudo,yes
علاقة,O,noun,no
ل,O,prep,no
ه,O,abbrev,no
ب,O,prep,no
الطمث,O,noun,no
.,O,punc,no
إحساس,O,noun,no
ب,O,prep,no
الإيلام,O,noun,no
في,O,prep,yes
منطقة,O,noun,no
الفرج,O,noun_prop,no
.,O,punc,no
إذا,O,conj_sub,yes
لاحظت,O,verb,no
المرأة,O,noun,no
أية,O,noun_quant,yes
عرض,O,noun,no
من,O,prep,yes
هذه,O,pron_dem,yes
الأعراض,O,noun,no
",",O,punc,no
ف,O,conj,yes
إن,O,conj_sub,yes
عليها,O,prep,no
أن,O,conj_sub,yes
تستشير,O,verb,no
الطبيب,O,noun,no
.,O,punc,no
يمكن,O,verb,yes
أن,O,conj_sub,yes
تكون,O,verb,yes
هذه,O,pron_dem,yes
الأعراض,O,noun,no
دلالة,O,noun,no
على,O,prep,yes
الإصابة,O,noun,no
ب,O,prep,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
",",O,punc,no
كما,O,conj,yes
يمكن,O,verb,yes
أن,O,conj_sub,yes
تكون,O,verb,yes
ناتجة,O,adj,no
عن,O,prep,yes
أسباب,O,noun,no
أخرى,O,adj,yes
",",O,punc,no
و,O,conj,no
هذا,O,pron_dem,yes
ما,O,pron_rel,yes
يجعل,O,verb,no
استشارة,O,noun,no
الطبيب,O,noun,no
أمرا,O,noun,no
ضروريا,O,adj,no
ل,O,prep,no
معرفة,O,noun,no
الأسباب,O,noun,no
الحقيقية,O,adj,no
التي,O,pron_rel,yes
أدت,O,verb,no
إلى,O,prep,yes
الأعراض,O,noun,no
.,O,punc,no
التشخيص,O,noun,no
إذا,O,conj_sub,yes
ظهرت,O,verb,no
أعراض,O,noun,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
لدى,O,noun,yes
المريضة,O,adj,no
",",O,punc,no
ف,O,conj,yes
إن,O,conj_sub,yes
الطبيب,O,noun,no
يحاول,O,verb,no
معرفة,O,noun,no
ما,O,conj_sub,yes
إذا,O,conj_sub,yes
كانت,O,verb,yes
هذه,O,pron_dem,yes
الأعراض,O,noun,no
ناتجة,O,adj,no
عن,O,prep,yes
سرطان,B,noun,no
الفرج,I,noun_prop,no
فعلا,O,noun,no
أو,O,conj,yes
أنها,O,conj_sub,yes
ناتجة,O,adj,no
عن,O,prep,yes
أسباب,O,noun,no
أخرى,O,adj,yes
.,O,punc,no
يسأل,O,verb,no
الطبيب,O,noun,no
المريضة,O,adj,no
عن,O,prep,yes
التاريخ,O,noun,no
المرضي,O,noun,no
ل,O,prep,no
الأسرة,O,noun,no
",",O,punc,no
إضافة,O,noun,no
إلى,O,prep,yes
تاريخها,O,noun,no
المرضي,O,noun,no
الشخصي,O,adj,no
.,O,punc,no
و,O,conj,no
قد,O,part_verb,yes
يطلب,O,verb,no
الطبيب,O,noun,no
إجراء,O,noun,no
فحوص,O,noun,no
الدم,O,noun,no
أو,O,conj,yes
غير,O,noun,yes
ذلك,O,pron_dem,yes
من,O,prep,yes
الاختبارات,O,noun,no
",",O,punc,no
من,O,prep,yes
أجل,O,noun,yes
استبعاد,O,noun,no
الأسباب,O,noun,no
المحتملة,O,adj,no
الأخرى,O,adj,no
ل,O,prep,no
الأعراض,O,noun,no
.,O,punc,no
يجري,O,verb,no
الطبيب,O,noun,no
فحصا,O,noun,no
جسديا,O,adj,no
أيضا,O,adv,yes
.,O,punc,no
و,O,conj,no
هذا,O,pron_dem,yes
ما,O,pron_rel,yes
يتضمن,O,verb,no
فحص,O,noun_prop,no
الفرج,O,noun_prop,no
بحثا,O,noun,no
عن,O,prep,yes
أية,O,noun_quant,yes
علامات,O,noun,no
تشير,O,verb,no
إلى,O,prep,yes
المرض,O,noun,no
.,O,punc,no
إذا,O,conj_sub,yes
كان,O,verb,yes
جلد,O,noun,no
الفرج,O,noun_prop,no
يبدو,O,verb,no
ب,O,prep,no
مظهر,O,noun,no
غير,O,noun,yes
طبيعي,O,adj,no
",",O,punc,no
أو,O,conj,yes
إذا,O,conj_sub,yes
جرى,O,verb,no
العثور,O,noun,no
على,O,prep,yes
كتلة,O,noun,no
في,O,prep,yes
تلك,O,pron_dem,yes
المنطقة,O,noun,no
",",O,punc,no
ف,O,conj,yes
من,O,prep,yes
الممكن,O,adj,no
أن,O,conj_sub,yes
يلجأ,O,verb,no
الطبيب,O,noun,no
إلى,O,prep,yes
إجراء,O,noun,no
الخزعة,O,noun,no
.,O,punc,no
و,O,conj,no
الخزعة,O,noun,no
هي,O,pron,yes
أخذ,O,verb,no
بعض,O,noun_quant,yes
الخلايا,O,noun,no
أو,O,conj,yes
الأنسجة,O,noun,no
حتى,O,prep,no
يجري,O,verb,no
فحصها,O,noun,no
تحت,O,noun,no
المجهر,O,noun,no
.,O,punc,no
و,O,conj,no
هي,O,pron,yes
الطريقة,O,noun,no
الوحيدة,O,adj,no
المؤكدة,O,adj,no
من,O,prep,yes
أجل,O,noun,yes
التثبت,O,noun,no
من,O,prep,yes
وجود,O,noun,no
خلايا,O,noun,no
سرطانية,O,adj,no
.,O,punc,no
تحديد,O,noun,no
مراحل,O,noun,no
السرطان,O,noun,no
يحدد,O,verb,no
الطبيب,O,noun,no
المرحلة,O,noun,no
التي,O,pron_rel,yes
بلغها,O,verb,no
تطور,O,noun,no
سرطان,B,noun,no
الفرج,I,noun_prop,no
لدى,O,noun,yes
المريضة,O,adj,no
.,O,punc,no
إن,O,verb_pseudo,yes
تحديد,O,noun,no
المراحل,O,noun,no
محاولة,O,noun,no
من,O,prep,yes
أجل,O,noun,yes
معرفة,O,noun,no
ما,O,conj_sub,yes
إذا,O,conj_sub,yes
كان,O,verb,yes
السرطان,O,noun,no
قد,O,part_verb,yes
انتشر,O,verb,no
",",O,punc,no
و,O,conj,no
معرفة,O,noun,no
أجزاء,O,noun,no
الجسم,O,noun,no
التي,O,pron_rel,yes
انتشر,O,verb,no
إليها,O,prep,no
السرطان,O,noun,no
في,O,prep,yes
حال,O,noun,no
انتشاره,O,noun,no
فعلا,O,noun,no
.,O,punc,no
يجري,O,verb,no
تحديد,O,noun,no
المراحل,O,noun,no
ب,O,prep,no
استخدام,O,noun,no
أرقام,O,noun,no
من,O,prep,yes
1,O,digit,no
إلى,O,prep,yes
4,O,digit,no
عادة,O,noun,yes
.,O,punc,no
يشير,O,verb,no
الرقم,O,noun,no
المنخفض,O,adj,no
إلى,O,prep,yes
أن,O,conj_sub,yes
السرطان,O,noun,no
ما,O,part_neg,yes
زال,O,verb,no
في,O,prep,yes
مراحله,O,noun,no
الأولى,O,adj_num,no
.,O,punc,no
إن,O,verb_pseudo,yes
تحديد,O,noun,no
المراحل,O,noun,no
أمر,O,noun,no
مفيد,O,adj,no
من,O,prep,yes
أجل,O,noun,yes
تقرير,O,noun,no
الطريقة,O,noun,no
الأفضل,O,adj_comp,no
